0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0
0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
4.0,0.0,1.0,4.0,2.5600000000000005,4.0,0.0,1.0
0.0,0.8,0.0,5.0,4.0,0.0,1.0,0.0
0.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
